CODESAISON;LIBCLASSPROD3;CODEPRODUIT;CODECOLORIS;NOMPRODUIT;LIBCOLORIS;EAN;CODEINTERNEARTICLE
H24;pull;0100426;500;242-MLAM;ROUGE;3253634348421;597601
H24;pull;0100426;514;242-MLAM;ROSE MOYEN;3253634348438;597602
H24;pull;0100426;514;242-MLAM;ROSE MOYEN;3253634348445;597603
H24;pull;0100426;514;242-MLAM;ROSE MOYEN;3253634348452;597604
H24;pull;0100426;514;242-MLAM;ROSE MOYEN;3253634348469;597605
H24;pull;0100426;514;242-MLAM;ROSE MOYEN;3253634348476;597606
H24;pull;0100428;103;242-MCHOU;GRIS ANTHRACITE;3253634348582;597617
E25;MI-LONG;0101883;924;251-JDEBI;IVOIRE/MARINE;3253634446523;607982
E25;MI-LONG;0101883;924;251-JDEBI;IVOIRE/MARINE;3253634446530;607983
E25;MI-LONG;0101883;924;251-JDEBI;IVOIRE/MARINE;3253634446547;607984
H24;FANTAISIE;0098717;201;242-DAYA;ECRU;3253634247243;587426
H24;working;0101890;900;242-RNIA;MULTICO;3253634447704;608100
H24;working;0101890;900;242-RNIA;MULTICO;3253634447711;608101
H24;working;0101890;900;242-RNIA;MULTICO;3253634447728;608102
H24;working;0101890;900;242-RNIA;MULTICO;3253634447735;608103
H24;working;0101890;900;242-RNIA;MULTICO;3253634447742;608104
H24;working;0101890;900;242-RNIA;MULTICO;3253634447759;608105
H24;Chemise;0101891;900;242-CNIA;MULTICO;3253634447766;608106
H24;Chemise;0101891;900;242-CNIA;MULTICO;3253634447773;608107
H24;Chemise;0101891;900;242-CNIA;MULTICO;3253634447780;608108
H24;Chemise;0101891;900;242-CNIA;MULTICO;3253634447797;608109
H24;Chemise;0101891;900;242-CNIA;MULTICO;3253634447803;608110
H24;Chemise;0101891;900;242-CNIA;MULTICO;3253634447810;608111
H24;FINE JAUGE;0098810;600;242-MVINO;VERT;3253634253350;588037
H24;Tshirt M3-4 / ML;0101905;900;242-TIGRE;MULTICO;3253634448749;608204
H24;Tshirt M3-4 / ML;0101905;900;242-TIGRE;MULTICO;3253634448756;608205
H24;Tshirt M3-4 / ML;0101905;900;242-TIGRE;MULTICO;3253634448763;608206
H24;Tshirt M3-4 / ML;0101905;900;242-TIGRE;MULTICO;3253634448770;608207
H24;Tshirt M3-4 / ML;0101905;900;242-TIGRE;MULTICO;3253634448787;608208
H24;Tshirt M3-4 / ML;0101906;100;242-TBEL;NOIR;3253634448794;608209
H24;Tshirt M3-4 / ML;0101906;100;242-TBEL;NOIR;3253634448800;608210
H24;Tshirt M3-4 / ML;0101906;100;242-TBEL;NOIR;3253634448817;608211
H24;Tshirt M3-4 / ML;0101906;100;242-TBEL;NOIR;3253634448824;608212
H24;Tshirt M3-4 / ML;0101906;100;242-TBEL;NOIR;3253634448831;608213
H24;FINES BRETELLES;0101907;100;242-BAMIA;NOIR;3253634448848;608214
H24;FINES BRETELLES;0101907;100;242-BAMIA;NOIR;3253634448855;608215
H24;FINES BRETELLES;0101907;100;242-BAMIA;NOIR;3253634448862;608216
H24;FINES BRETELLES;0101907;100;242-BAMIA;NOIR;3253634448879;608217
H24;FINES BRETELLES;0101907;100;242-BAMIA;NOIR;3253634448886;608218
H24;TSHIRT / MC ;0101908;900;242-DNOEL;MULTICO;3253634448893;608219
H24;TSHIRT / MC ;0101908;900;242-DNOEL;MULTICO;3253634448909;608220
H24;TSHIRT / MC ;0101908;900;242-DNOEL;MULTICO;3253634448916;608221
H24;TSHIRT / MC ;0101908;900;242-DNOEL;MULTICO;3253634448923;608222
H24;TSHIRT / MC ;0101908;900;242-DNOEL;MULTICO;3253634448930;608223
H24;TSHIRT / MC ;0101909;100;242-DSMOCK;NOIR;3253634448947;608224
H24;TSHIRT / MC ;0101909;100;242-DSMOCK;NOIR;3253634448954;608225
H24;TSHIRT / MC ;0101909;100;242-DSMOCK;NOIR;3253634448961;608226
H24;TSHIRT / MC ;0101909;100;242-DSMOCK;NOIR;3253634448978;608227
H24;TSHIRT / MC ;0101909;100;242-DSMOCK;NOIR;3253634448985;608228
H24;Tshirt M3-4 / ML;0101910;203;242-TBOUBA;IVOIRE;3253634448992;608229
H24;Tshirt M3-4 / ML;0101910;203;242-TBOUBA;IVOIRE;3253634449005;608230
H24;Tshirt M3-4 / ML;0101910;203;242-TBOUBA;IVOIRE;3253634449012;608231
H24;Tshirt M3-4 / ML;0101910;203;242-TBOUBA;IVOIRE;3253634449029;608232
H24;Tshirt M3-4 / ML;0101910;203;242-TBOUBA;IVOIRE;3253634449036;608233
H24;Tshirt M3-4 / ML;0101911;900;242-TCASH;MULTICO;3253634449043;608234
H24;Tshirt M3-4 / ML;0101911;900;242-TCASH;MULTICO;3253634449050;608235
H24;Tshirt M3-4 / ML;0101911;900;242-TCASH;MULTICO;3253634449067;608236
H24;Tshirt M3-4 / ML;0101911;900;242-TCASH;MULTICO;3253634449074;608237
H24;Tshirt M3-4 / ML;0101911;900;242-TCASH;MULTICO;3253634449081;608238
H24;Tshirt M3-4 / ML;0101915;900;242-TIFAINE;MULTICO;3253634449241;608254
H24;Tshirt M3-4 / ML;0101915;900;242-TIFAINE;MULTICO;3253634449258;608255
H24;Tshirt M3-4 / ML;0101915;900;242-TIFAINE;MULTICO;3253634449265;608256
H24;Tshirt M3-4 / ML;0101915;900;242-TIFAINE;MULTICO;3253634449272;608257
H24;Tshirt M3-4 / ML;0101915;900;242-TIFAINE;MULTICO;3253634449289;608258
H24;Tshirt M3-4 / ML;0101912;401;242-TFLASHY;DORE;3253634449142;608244
H24;Tshirt M3-4 / ML;0101912;401;242-TFLASHY;DORE;3253634449159;608245
H24;Tshirt M3-4 / ML;0101912;401;242-TFLASHY;DORE;3253634449166;608246
H24;Tshirt M3-4 / ML;0101912;401;242-TFLASHY;DORE;3253634449173;608247
H24;Tshirt M3-4 / ML;0101912;401;242-TFLASHY;DORE;3253634449180;608248
H24;Tshirt M3-4 / ML;0101913;900;242-TFOLK;MULTICO;3253634449197;608249
H24;Tshirt M3-4 / ML;0101913;900;242-TFOLK;MULTICO;3253634449203;608250
H24;Tshirt M3-4 / ML;0101913;900;242-TFOLK;MULTICO;3253634449210;608251
H24;Tshirt M3-4 / ML;0101913;900;242-TFOLK;MULTICO;3253634449227;608252
H24;Tshirt M3-4 / ML;0101913;900;242-TFOLK;MULTICO;3253634449234;608253
H24;Tshirt M3-4 / ML;0101916;401;242-TINDA;DORE;3253634449296;608259
H24;Tshirt M3-4 / ML;0101916;401;242-TINDA;DORE;3253634449302;608260
H24;Tshirt M3-4 / ML;0101916;401;242-TINDA;DORE;3253634449319;608261
H24;Tshirt M3-4 / ML;0101916;401;242-TINDA;DORE;3253634449326;608262
H24;Tshirt M3-4 / ML;0101916;401;242-TINDA;DORE;3253634449333;608263
H24;MIX DENTELLE;0101917;100;242-TMISE;NOIR;3253634449340;608264
H24;MIX DENTELLE;0101917;100;242-TMISE;NOIR;3253634449357;608265
E24;UNI;0099921;314;241-DUC;BLEU ELECTRIQUE;3253634319247;594658
E24;UNI;0099921;314;241-DUC;BLEU ELECTRIQUE;3253634319254;594659
E24;UNI;0099921;314;241-DUC;BLEU ELECTRIQUE;3253634319261;594660
E24;UNI;0099921;314;241-DUC;BLEU ELECTRIQUE;3253634319278;594661
E24;UNI;0099921;314;241-DUC;BLEU ELECTRIQUE;3253634319285;594662
E24;FINES BRETELLES;0099922;900;241-BALIA;MULTICO;3253634319292;594663
E24;FINES BRETELLES;0099922;900;241-BALIA;MULTICO;3253634319308;594664
E24;FINES BRETELLES;0099922;900;241-BALIA;MULTICO;3253634319315;594665
E24;FINES BRETELLES;0099922;900;241-BALIA;MULTICO;3253634319322;594666
E24;FINES BRETELLES;0099922;900;241-BALIA;MULTICO;3253634319339;594667
E24;Debardeur / T-shirt;0099923;900;241-DENISE;MULTICO;3253634319513;594685
E24;Debardeur / T-shirt;0099923;900;241-DENISE;MULTICO;3253634319520;594686
E24;Debardeur / T-shirt;0099923;900;241-DENISE;MULTICO;3253634319537;594687
E24;Debardeur / T-shirt;0099923;900;241-DENISE;MULTICO;3253634319544;594688
E24;Debardeur / T-shirt;0099923;900;241-DENISE;MULTICO;3253634319551;594689
E24;Debardeur / T-shirt;0099924;900;241-DAMIEN;MULTICO;3253634319568;594690
E24;Debardeur / T-shirt;0099924;900;241-DAMIEN;MULTICO;3253634319575;594691
E24;Debardeur / T-shirt;0099924;900;241-DAMIEN;MULTICO;3253634319582;594692
E24;Debardeur / T-shirt;0099924;900;241-DAMIEN;MULTICO;3253634319599;594693
E24;Debardeur / T-shirt;0099924;900;241-DAMIEN;MULTICO;3253634319605;594694
E24;Debardeur / T-shirt;0099925;900;241-DJAMILA;MULTICO;3253634319612;594695
E24;Debardeur / T-shirt;0099925;900;241-DJAMILA;MULTICO;3253634319629;594696
E24;Debardeur / T-shirt;0099925;900;241-DJAMILA;MULTICO;3253634319636;594697
E24;Debardeur / T-shirt;0099925;900;241-DJAMILA;MULTICO;3253634319643;594698
E24;Debardeur / T-shirt;0099925;900;241-DJAMILA;MULTICO;3253634319650;594699
E24;Chemise;0098899;201;241-COSBI;ECRU;3253634260129;588714
E24;Chemise;0098899;201;241-COSBI;ECRU;3253634260136;588715
E24;Chemise;0098899;201;241-COSBI;ECRU;3253634260143;588716
E24;Chemise;0098899;201;241-COSBI;ECRU;3253634260150;588717
E24;Chemise;0098899;201;241-COSBI;ECRU;3253634260167;588718
E24;Chemise;0098899;201;241-COSBI;ECRU;3253634260174;588719
H24;quotidien;0098771;301;242-RCHAKRA;MARINE;3253634260242;588726
H24;quotidien;0098771;301;242-RCHAKRA;MARINE;3253634260259;588727
H24;quotidien;0098771;301;242-RCHAKRA;MARINE;3253634260266;588728
H24;quotidien;0098771;301;242-RCHAKRA;MARINE;3253634260273;588729
H24;quotidien;0098771;301;242-RCHAKRA;MARINE;3253634260280;588730
H24;quotidien;0098771;301;242-RCHAKRA;MARINE;3253634260297;588731
H24;quotidien;0098901;900;242-RBLUE;MULTICO;3253634260303;588732
H24;quotidien;0098901;900;242-RBLUE;MULTICO;3253634260310;588733
H24;quotidien;0098901;900;242-RBLUE;MULTICO;3253634260327;588734
H24;quotidien;0098901;900;242-RBLUE;MULTICO;3253634260334;588735
H24;quotidien;0098901;900;242-RBLUE;MULTICO;3253634260341;588736
H24;quotidien;0098901;900;242-RBLUE;MULTICO;3253634260358;588737
H24;ceremonie;0098903;314;242-RIDOLI;BLEU ELECTRIQUE;3253634260426;588744
H24;ceremonie;0098903;314;242-RIDOLI;BLEU ELECTRIQUE;3253634260433;588745
H24;ceremonie;0098903;314;242-RIDOLI;BLEU ELECTRIQUE;3253634260440;588746
H24;ceremonie;0098903;314;242-RIDOLI;BLEU ELECTRIQUE;3253634260457;588747
H24;ceremonie;0098903;314;242-RIDOLI;BLEU ELECTRIQUE;3253634260464;588748
H24;ceremonie;0098903;314;242-RIDOLI;BLEU ELECTRIQUE;3253634260471;588749
H24;quotidien;0098906;900;242-RDIAN.F;MULTICO;3253634260549;588756
H24;quotidien;0098906;900;242-RDIAN.F;MULTICO;3253634260556;588757
H24;quotidien;0098906;900;242-RDIAN.F;MULTICO;3253634260563;588758
H24;quotidien;0098906;900;242-RDIAN.F;MULTICO;3253634260570;588759
H24;quotidien;0098906;900;242-RDIAN.F;MULTICO;3253634260587;588760
H24;quotidien;0098906;900;242-RDIAN.F;MULTICO;3253634260594;588761
H24;ceremonie;0098908;900;242-RPLUM.F;MULTICO;3253634260662;588768
H24;ceremonie;0098908;900;242-RPLUM.F;MULTICO;3253634260679;588769
H24;ceremonie;0098908;900;242-RPLUM.F;MULTICO;3253634260686;588770
H24;ceremonie;0098908;900;242-RPLUM.F;MULTICO;3253634260693;588771
H24;ceremonie;0098908;900;242-RPLUM.F;MULTICO;3253634260709;588772
H24;ceremonie;0098908;900;242-RPLUM.F;MULTICO;3253634260716;588773
H24;ceremonie;0098911;515;242-RCHEBA;ROSE FONCE;3253634260785;588780
H24;ceremonie;0098911;515;242-RCHEBA;ROSE FONCE;3253634260792;588781
H24;ceremonie;0098911;515;242-RCHEBA;ROSE FONCE;3253634260808;588782
H24;ceremonie;0098911;515;242-RCHEBA;ROSE FONCE;3253634260815;588783
H24;ceremonie;0098911;515;242-RCHEBA;ROSE FONCE;3253634260822;588784
H24;ceremonie;0098911;515;242-RCHEBA;ROSE FONCE;3253634260839;588785
H24;quotidien;0098913;900;242-RGREN.F;MULTICO;3253634260907;588792
H24;quotidien;0098913;900;242-RGREN.F;MULTICO;3253634260914;588793
H24;quotidien;0098913;900;242-RGREN.F;MULTICO;3253634260921;588794
H24;MIX DENTELLE;0101917;100;242-TMISE;NOIR;3253634449364;608266
H24;MIX DENTELLE;0101917;100;242-TMISE;NOIR;3253634449371;608267
H24;MIX DENTELLE;0101917;100;242-TMISE;NOIR;3253634449388;608268
H24;Tshirt M3-4 / ML;0101919;900;242-TROSA;MULTICO;3253634449395;608269
H24;Tshirt M3-4 / ML;0101919;900;242-TROSA;MULTICO;3253634449401;608270
H24;Tshirt M3-4 / ML;0101919;900;242-TROSA;MULTICO;3253634449418;608271
H24;Tshirt M3-4 / ML;0101919;900;242-TROSA;MULTICO;3253634449425;608272
H24;Tshirt M3-4 / ML;0101919;900;242-TROSA;MULTICO;3253634449432;608273
H24;TSHIRT / MC ;0101927;100;242-DRUBIS;NOIR;3253634449821;608312
H24;TSHIRT / MC ;0101927;100;242-DRUBIS;NOIR;3253634449838;608313
H24;TSHIRT / MC ;0101927;100;242-DRUBIS;NOIR;3253634449845;608314
H24;TSHIRT / MC ;0101927;100;242-DRUBIS;NOIR;3253634449852;608315
H24;TSHIRT / MC ;0101927;100;242-DRUBIS;NOIR;3253634449869;608316
H24;Tshirt M3-4 / ML;0101928;900;242-TIFA;MULTICO;3253634449876;608317
H24;Tshirt M3-4 / ML;0101928;900;242-TIFA;MULTICO;3253634449883;608318
H24;Tshirt M3-4 / ML;0101928;900;242-TIFA;MULTICO;3253634449890;608319
H24;Tshirt M3-4 / ML;0101928;900;242-TIFA;MULTICO;3253634449906;608320
H24;Tshirt M3-4 / ML;0101928;900;242-TIFA;MULTICO;3253634449913;608321
E25;UNI;0101498;975;251-VALIX.F;CANDY M;3253634452067;608536
E25;UNI;0101498;975;251-VALIX.F;CANDY M;3253634452074;608537
E25;UNI;0101498;975;251-VALIX.F;CANDY M;3253634452081;608538
E25;UNI;0101498;975;251-VALIX.F;CANDY M;3253634452098;608539
E25;UNI;0101498;975;251-VALIX.F;CANDY M;3253634452104;608540
E25;UNI;0101498;975;251-VALIX.F;CANDY M;3253634452111;608541
E25;VALEUR AJOUTEE;0101374;962;251-DMIX;OLIVIER M;3253634452128;608542
E25;VALEUR AJOUTEE;0101374;962;251-DMIX;OLIVIER M;3253634452135;608543
E25;VALEUR AJOUTEE;0101374;962;251-DMIX;OLIVIER M;3253634452142;608544
E25;VALEUR AJOUTEE;0101374;962;251-DMIX;OLIVIER M;3253634452159;608545
E25;VALEUR AJOUTEE;0101374;962;251-DMIX;OLIVIER M;3253634452166;608546
E25;CIGARETTE;0101515;975;251-PALIX.F;CANDY M;3253634452180;608548
E25;CIGARETTE;0101515;975;251-PALIX.F;CANDY M;3253634452197;608549
E25;CIGARETTE;0101515;975;251-PALIX.F;CANDY M;3253634452203;608550
E25;CIGARETTE;0101515;975;251-PALIX.F;CANDY M;3253634452210;608551
E25;CIGARETTE;0101515;975;251-PALIX.F;CANDY M;3253634452227;608552
H24;pull;0098814;201;242-MACART;ECRU;3253634253510;588053
E25;VALEUR AJOUTEE;0101546;979;251-DIDOA;NOIR M;3253634452838;608613
E25;VALEUR AJOUTEE;0101546;979;251-DIDOA;NOIR M;3253634452845;608614
E25;VALEUR AJOUTEE;0101546;979;251-DIDOA;NOIR M;3253634452852;608615
E25;VALEUR AJOUTEE;0101546;979;251-DIDOA;NOIR M;3253634452869;608616
E25;UNI;0101497;962;251-VIKO.F;OLIVIER M;3253634452883;608618
E25;UNI;0101497;962;251-VIKO.F;OLIVIER M;3253634452890;608619
E25;UNI;0101497;962;251-VIKO.F;OLIVIER M;3253634452906;608620
E25;UNI;0101497;962;251-VIKO.F;OLIVIER M;3253634452913;608621
E25;UNI;0101497;962;251-VIKO.F;OLIVIER M;3253634452920;608622
E25;UNI;0101497;962;251-VIKO.F;OLIVIER M;3253634452937;608623
E25;GROSSE JAUGE;0101251;975;251-MRINGA;CANDY M;3253634452944;608624
E25;GROSSE JAUGE;0101251;975;251-MRINGA;CANDY M;3253634452951;608625
E25;GROSSE JAUGE;0101251;975;251-MRINGA;CANDY M;3253634452968;608626
E25;GROSSE JAUGE;0101251;975;251-MRINGA;CANDY M;3253634452975;608627
E25;GROSSE JAUGE;0101251;975;251-MRINGA;CANDY M;3253634452982;608628
E25;CIGARETTE;0101514;962;251-PLODI.F;OLIVIER M;3253634452999;608629
E25;CIGARETTE;0101514;962;251-PLODI.F;OLIVIER M;3253634453002;608630
E25;CIGARETTE;0101514;962;251-PLODI.F;OLIVIER M;3253634453019;608631
E25;CIGARETTE;0101514;962;251-PLODI.F;OLIVIER M;3253634453026;608632
E25;CIGARETTE;0101514;962;251-PLODI.F;OLIVIER M;3253634453033;608633
E25;CIGARETTE;0101514;962;251-PLODI.F;OLIVIER M;3253634453040;608634
H24;Tshirt M3-4 / ML;0101958;900;242-TIFANE;MULTICO;3253634453231;608653
H24;Tshirt M3-4 / ML;0101958;900;242-TIFANE;MULTICO;3253634453248;608654
H24;Tshirt M3-4 / ML;0101958;900;242-TIFANE;MULTICO;3253634453255;608655
H24;Tshirt M3-4 / ML;0101958;900;242-TIFANE;MULTICO;3253634453262;608656
H24;Tshirt M3-4 / ML;0101958;900;242-TIFANE;MULTICO;3253634453279;608657
E25;ROBE MOULANTE;0101967;900;251-ROCEAN;MULTICO;3253634453903;608720
E25;ROBE MOULANTE;0101967;900;251-ROCEAN;MULTICO;3253634453910;608721
E25;ROBE MOULANTE;0101967;900;251-ROCEAN;MULTICO;3253634453927;608722
E25;ROBE MOULANTE;0101967;900;251-ROCEAN;MULTICO;3253634453934;608723
E25;ROBE MOULANTE;0101967;900;251-ROCEAN;MULTICO;3253634453941;608724
E25;ROBE AJUSTEE;0101968;978;251-RSHOULI;IVOIRE M;3253634453958;608725
H23;LARGE;0098425;100;232-PCARY;NOIR;3253634227122;585392
H23;LARGE;0098425;100;232-PCARY;NOIR;3253634227139;585393
H23;LARGE;0098425;100;232-PCARY;NOIR;3253634227146;585394
H23;LARGE;0098425;100;232-PCARY;NOIR;3253634227153;585395
H23;LARGE;0098425;100;232-PCARY;NOIR;3253634227160;585396
H23;LARGE;0098425;100;232-PCARY;NOIR;3253634227177;585397
E24;city;0098428;100;241-JORIS;NOIR;3253634227306;585410
E24;city;0098428;100;241-JORIS;NOIR;3253634227313;585411
E24;city;0098428;100;241-JORIS;NOIR;3253634227320;585412
E24;city;0098428;100;241-JORIS;NOIR;3253634227337;585413
E24;city;0098428;100;241-JORIS;NOIR;3253634227344;585414
E24;city;0098428;100;241-JORIS;NOIR;3253634227351;585415
E24;city;0098430;100;241-JILIOR;NOIR;3253634227429;585422
E24;city;0098430;100;241-JILIOR;NOIR;3253634227436;585423
E24;city;0098430;100;241-JILIOR;NOIR;3253634227443;585424
E24;city;0098430;100;241-JILIOR;NOIR;3253634227450;585425
E24;city;0098430;100;241-JILIOR;NOIR;3253634227467;585426
E24;city;0098430;100;241-JILIOR;NOIR;3253634227474;585427
H24;Chemise;0100684;200;242-CBREN.F;BLANC;3253634363240;599083
H24;Chemise;0100684;200;242-CBREN.F;BLANC;3253634363257;599084
H24;Chemise;0100684;200;242-CBREN.F;BLANC;3253634363264;599085
H24;Chemise;0100684;200;242-CBREN.F;BLANC;3253634363271;599086
H24;Chemise;0100684;200;242-CBREN.F;BLANC;3253634363288;599087
H24;Chemise;0100684;200;242-CBREN.F;BLANC;3253634363295;599088
H24;MI-LONG;0100685;100;242-JROSE.F;NOIR;3253634363301;599089
H24;MI-LONG;0100685;100;242-JROSE.F;NOIR;3253634363318;599090
H24;MI-LONG;0100685;100;242-JROSE.F;NOIR;3253634363325;599091
H24;MI-LONG;0100685;100;242-JROSE.F;NOIR;3253634363332;599092
H24;MI-LONG;0100685;100;242-JROSE.F;NOIR;3253634363349;599093
H24;MI-LONG;0100685;100;242-JROSE.F;NOIR;3253634363356;599094
